Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2012-11-28,0.1305,0.6895,0.18,0.037750000000000006,0.1305,0.6895,0.18,0.037750000000000006
2012-11-30,0.092,0.758,0.15,0.9357,0.092,0.758,0.15,0.9357
2012-12-09,0.086,0.791,0.123,0.8316,0.086,0.791,0.123,0.8316
2012-12-10,0.09040000000000001,0.7988,0.11080000000000001,0.43392,0.09040000000000001,0.7988,0.11080000000000001,0.43392
2012-12-11,0.09966666666666667,0.7443333333333334,0.15633333333333332,0.6320333333333333,0.09966666666666667,0.7443333333333334,0.15633333333333332,0.6320333333333333
2012-12-12,0.131,0.7406666666666667,0.12833333333333333,0.2169333333333333,0.131,0.7406666666666667,0.12833333333333333,0.2169333333333333
2012-12-17,0.079,0.78575,0.13575,0.777575,0.079,0.78575,0.13575,0.777575
2012-12-18,0.1285,0.75075,0.121,0.232675,0.1285,0.75075,0.121,0.232675
2012-12-19,0.07033333333333334,0.8356666666666667,0.09400000000000001,0.2127,0.07033333333333334,0.8356666666666667,0.09400000000000001,0.2127
2012-12-20,0.091,0.7589999999999999,0.1495,0.024550000000000016,0.091,0.7589999999999999,0.1495,0.024550000000000016
2012-12-24,0.091,0.849,0.059,-0.8591,0.091,0.849,0.059,-0.8591
2012-12-26,0.1835,0.645,0.17149999999999999,-0.6472,0.1835,0.645,0.17149999999999999,-0.6472
2012-12-27,0.060000000000000005,0.795,0.145,0.8910666666666667,0.060000000000000005,0.795,0.145,0.8910666666666667
2012-12-28,0.0,0.909,0.091,0.4215,0.0,0.909,0.091,0.4215
2012-12-31,0.09833333333333333,0.725,0.17666666666666667,0.7888333333333333,0.09833333333333333,0.725,0.17666666666666667,0.7888333333333333
2013-01-03,0.06166666666666667,0.7813333333333333,0.15666666666666665,0.8398,0.06166666666666667,0.7813333333333333,0.15666666666666665,0.8398
2013-01-04,0.08566666666666667,0.7863333333333333,0.128,0.6264666666666666,0.08566666666666667,0.7863333333333333,0.128,0.6264666666666666
2013-01-07,0.065,0.8123333333333335,0.12266666666666669,0.7570333333333333,0.065,0.8123333333333335,0.12266666666666669,0.7570333333333333
2013-01-08,0.093,0.761,0.146,0.9924,0.093,0.761,0.146,0.9924
2013-01-14,0.12,0.7669999999999999,0.1125,-0.1372,0.12,0.7669999999999999,0.1125,-0.1372
2013-01-15,0.12,0.7564285714285715,0.12357142857142858,0.020199999999999996,0.12,0.7564285714285715,0.12357142857142858,0.020199999999999996
2013-01-16,0.14400000000000002,0.6559999999999999,0.2,0.16344999999999998,0.14400000000000002,0.6559999999999999,0.2,0.16344999999999998
2013-01-17,0.063,0.79,0.1465,0.9057999999999999,0.063,0.79,0.1465,0.9057999999999999
2013-01-22,0.058399999999999994,0.7626,0.17880000000000001,0.7142199999999999,0.058399999999999994,0.7626,0.17880000000000001,0.7142199999999999
2013-01-23,0.09620000000000001,0.7426999999999999,0.161,0.57144,0.09620000000000001,0.7426999999999999,0.161,0.57144
2013-01-24,0.09783333333333333,0.7756666666666666,0.12649999999999997,0.25155,0.09783333333333333,0.7756666666666666,0.12649999999999997,0.25155
2013-01-25,0.09475,0.758625,0.14650000000000002,0.686325,0.09475,0.758625,0.14650000000000002,0.686325
2013-01-28,0.07150000000000001,0.7597499999999999,0.16849999999999998,0.9839249999999999,0.07150000000000001,0.7597499999999999,0.16849999999999998,0.9839249999999999
2013-01-30,0.042,0.766,0.192,0.9949,0.042,0.766,0.192,0.9949
2013-02-01,0.109,0.737,0.154,0.9968,0.109,0.737,0.154,0.9968
2013-02-04,0.077,0.722,0.201,0.9948,0.077,0.722,0.201,0.9948
2013-02-05,0.1395,0.7455,0.115,0.010799999999999976,0.1395,0.7455,0.115,0.010799999999999976
2013-02-08,0.062000000000000006,0.739,0.19866666666666666,0.8068333333333332,0.062000000000000006,0.739,0.19866666666666666,0.8068333333333332
2013-02-10,0.063,0.675,0.262,0.9803,0.063,0.675,0.262,0.9803
2013-02-12,0.0695,0.746,0.185,0.8427,0.0695,0.746,0.185,0.8427
2013-02-13,0.1152,0.7798,0.1048,-0.23236000000000004,0.1152,0.7798,0.1048,-0.23236000000000004
2013-02-19,0.1215,0.7825,0.0965,0.12190000000000001,0.1215,0.7825,0.0965,0.12190000000000001
2013-02-25,0.1,0.809,0.091,-0.8024,0.1,0.809,0.091,-0.8024
2013-02-26,0.046,0.771,0.183,0.9928,0.046,0.771,0.183,0.9928
2013-02-27,0.08549999999999999,0.7424999999999999,0.172,0.9885,0.08549999999999999,0.7424999999999999,0.172,0.9885
2013-02-28,0.125,0.685,0.189,0.9699,0.125,0.685,0.189,0.9699
2013-03-01,0.135,0.648,0.216,0.9658,0.135,0.648,0.216,0.9658
2013-03-04,0.118,0.792,0.09,-0.8625,0.118,0.792,0.09,-0.8625
2013-03-05,0.10166666666666668,0.7451666666666666,0.15333333333333332,0.5713333333333334,0.10166666666666668,0.7451666666666666,0.15333333333333332,0.5713333333333334
2013-03-06,0.06275,0.7729999999999999,0.16424999999999998,0.710375,0.06275,0.7729999999999999,0.16424999999999998,0.710375
2013-03-07,0.079,0.781,0.14,0.9923,0.079,0.781,0.14,0.9923
2013-03-12,0.06633333333333334,0.7616666666666667,0.17166666666666666,0.7847333333333334,0.06633333333333334,0.7616666666666667,0.17166666666666666,0.7847333333333334
2013-03-13,0.053,0.817,0.13,0.8074,0.053,0.817,0.13,0.8074
2013-03-14,0.153,0.715,0.13233333333333333,0.29536666666666667,0.153,0.715,0.13233333333333333,0.29536666666666667
2013-03-19,0.12,0.694,0.187,0.7269,0.12,0.694,0.187,0.7269
2013-03-20,0.045,0.8025,0.15250000000000002,0.9823500000000001,0.045,0.8025,0.15250000000000002,0.9823500000000001
2013-03-25,0.0765,0.703,0.2205,0.965,0.0765,0.703,0.2205,0.965
2013-03-27,0.145,0.711,0.144,0.5417,0.145,0.711,0.144,0.5417
2013-03-28,0.085,0.726,0.188,0.9988,0.085,0.726,0.188,0.9988
2013-04-01,0.07050000000000001,0.8220000000000001,0.1075,0.67985,0.07050000000000001,0.8220000000000001,0.1075,0.67985
2013-04-02,0.105,0.7975,0.0975,0.01824999999999999,0.105,0.7975,0.0975,0.01824999999999999
2013-04-03,0.025,0.733,0.242,0.9976,0.025,0.733,0.242,0.9976
2013-04-04,0.049,0.834,0.117,0.9924,0.049,0.834,0.117,0.9924
2013-04-09,0.055,0.696,0.249,0.9719,0.055,0.696,0.249,0.9719
2013-04-10,0.085,0.708,0.20650000000000002,0.99335,0.085,0.708,0.20650000000000002,0.99335
2013-04-11,0.09500000000000001,0.7283333333333334,0.17633333333333331,0.6858333333333334,0.09500000000000001,0.7283333333333334,0.17633333333333331,0.6858333333333334
2013-04-17,0.088,0.78,0.132,0.8467,0.088,0.78,0.132,0.8467
2013-04-18,0.109,0.7612500000000001,0.13,-0.01554999999999998,0.109,0.7612500000000001,0.13,-0.01554999999999998
2013-04-19,0.055,0.8043333333333335,0.14033333333333334,0.9637333333333333,0.055,0.8043333333333335,0.14033333333333334,0.9637333333333333
2013-04-22,0.09833333333333333,0.7553333333333333,0.146,0.9843999999999999,0.09833333333333333,0.7553333333333333,0.146,0.9843999999999999
2013-04-23,0.07125,0.8175000000000001,0.11125,0.485925,0.07125,0.8175000000000001,0.11125,0.485925
2013-04-24,0.06875,0.75425,0.17675,0.751525,0.06875,0.75425,0.17675,0.751525
2013-04-25,0.09833333333333334,0.7893333333333333,0.112,0.49890000000000007,0.09833333333333334,0.7893333333333333,0.112,0.49890000000000007
2013-04-26,0.0815,0.7315,0.187,0.9802500000000001,0.0815,0.7315,0.187,0.9802500000000001
2013-04-29,0.0565,0.8005,0.14300000000000002,0.98135,0.0565,0.8005,0.14300000000000002,0.98135
2013-04-30,0.032,0.785,0.18299999999999997,0.9631666666666666,0.032,0.785,0.18299999999999997,0.9631666666666666
2013-05-02,0.079,0.729,0.192,0.9991,0.079,0.729,0.192,0.9991
2013-05-03,0.035,0.798,0.168,0.9995,0.035,0.798,0.168,0.9995
2013-05-06,0.049666666666666665,0.8196666666666667,0.13066666666666668,0.9217333333333334,0.049666666666666665,0.8196666666666667,0.13066666666666668,0.9217333333333334
2013-05-07,0.0545,0.823,0.1225,0.98055,0.0545,0.823,0.1225,0.98055
2013-05-08,0.055499999999999994,0.8215,0.123,0.9151499999999999,0.055499999999999994,0.8215,0.123,0.9151499999999999
2013-05-09,0.065,0.774,0.161,0.9873,0.065,0.774,0.161,0.9873
2013-05-12,0.08449999999999999,0.661,0.254,0.95375,0.08449999999999999,0.661,0.254,0.95375
2013-05-14,0.157,0.74,0.103,-0.5267,0.157,0.74,0.103,-0.5267
2013-05-15,0.066,0.835,0.099,0.5387,0.066,0.835,0.099,0.5387
2013-05-16,0.083,0.777,0.14,0.9297500000000001,0.083,0.777,0.14,0.9297500000000001
2013-05-20,0.065,0.751,0.184,0.9986,0.065,0.751,0.184,0.9986
2013-05-22,0.074,0.806,0.12,0.8074,0.074,0.806,0.12,0.8074
2013-05-23,0.118,0.711,0.171,0.9767,0.118,0.711,0.171,0.9767
2013-05-28,0.0605,0.756,0.183,0.99505,0.0605,0.756,0.183,0.99505
2013-05-29,0.072,0.798,0.13,0.9325,0.072,0.798,0.13,0.9325
2013-05-30,0.05,0.849,0.101,0.9742,0.05,0.849,0.101,0.9742
2013-05-31,0.099,0.761,0.14,0.4215,0.099,0.761,0.14,0.4215
2013-06-02,0.072,0.793,0.135,0.8885,0.072,0.793,0.135,0.8885
2013-06-03,0.0795,0.763,0.15799999999999997,0.9406,0.0795,0.763,0.15799999999999997,0.9406
2013-06-05,0.05,0.752,0.198,0.9989,0.05,0.752,0.198,0.9989
2013-06-06,0.0545,0.824,0.1215,0.9934499999999999,0.0545,0.824,0.1215,0.9934499999999999
2013-06-11,0.052000000000000005,0.7849999999999999,0.163,0.9963,0.052000000000000005,0.7849999999999999,0.163,0.9963
2013-06-13,0.05375,0.797,0.14900000000000002,0.9960249999999999,0.05375,0.797,0.14900000000000002,0.9960249999999999
2013-06-21,0.0605,0.7885,0.1515,0.97965,0.0605,0.7885,0.1515,0.97965
2013-06-25,0.05725,0.83125,0.1115,0.672425,0.05725,0.83125,0.1115,0.672425
2013-06-26,0.041,0.852,0.106,0.8126,0.041,0.852,0.106,0.8126
2013-06-27,0.11299999999999999,0.7105,0.176,0.9855,0.11299999999999999,0.7105,0.176,0.9855
2013-07-01,0.05,0.751,0.199,0.9451,0.05,0.751,0.199,0.9451
2013-07-02,0.087,0.758,0.155,0.9844,0.087,0.758,0.155,0.9844
2013-07-08,0.071,0.686,0.243,0.9964,0.071,0.686,0.243,0.9964
2013-07-10,0.168,0.621,0.211,0.7579,0.168,0.621,0.211,0.7579
2013-07-11,0.06366666666666666,0.7986666666666666,0.1376666666666667,0.5459333333333333,0.06366666666666666,0.7986666666666666,0.1376666666666667,0.5459333333333333
2013-07-16,0.067,0.779,0.153,0.9829,0.067,0.779,0.153,0.9829
2013-07-17,0.035,0.732,0.233,0.9947,0.035,0.732,0.233,0.9947
2013-07-18,0.064,0.762,0.174,0.9931,0.064,0.762,0.174,0.9931
2013-07-22,0.062,0.8355,0.10300000000000001,0.75185,0.062,0.8355,0.10300000000000001,0.75185
2013-07-23,0.07025,0.85225,0.07775,0.12574999999999997,0.0596,0.8562,0.0844,0.29518
2013-07-24,0.07325000000000001,0.745,0.1815,0.976625,0.07325000000000001,0.745,0.1815,0.976625
2013-07-25,0.08716666666666667,0.7231666666666666,0.18983333333333333,0.6778166666666666,0.08716666666666667,0.7231666666666666,0.18983333333333333,0.6778166666666666
2013-07-26,0.0965,0.726,0.178,0.9827,0.0965,0.726,0.178,0.9827
2013-07-29,0.0775,0.802,0.1205,0.94435,0.0775,0.802,0.1205,0.94435
2013-07-30,0.07,0.836,0.094,0.8464,0.07,0.836,0.094,0.8464
2013-07-31,0.071,0.805,0.124,0.9723,0.071,0.805,0.124,0.9723
2013-08-01,0.0795,0.7635,0.157,0.90205,0.0795,0.7635,0.157,0.90205
2013-08-02,0.082,0.777,0.141,0.9394,0.082,0.777,0.141,0.9394
2013-08-04,0.017,0.748,0.235,0.9729,0.017,0.748,0.235,0.9729
2013-08-05,0.112,0.778,0.11,-0.1391,0.112,0.778,0.11,-0.1391
2013-08-07,0.0,0.823,0.177,0.8054,0.0,0.823,0.177,0.8054
2013-08-11,0.087,0.714,0.2,0.997,0.087,0.714,0.2,0.997
2013-08-13,0.045000000000000005,0.7776666666666666,0.17700000000000002,0.9747,0.045000000000000005,0.7776666666666666,0.17700000000000002,0.9747
2013-08-14,0.073,0.7404285714285714,0.1867142857142857,0.7859285714285714,0.073,0.7404285714285714,0.1867142857142857,0.7859285714285714
2013-08-15,0.082,0.77075,0.14750000000000002,0.9164999999999999,0.082,0.77075,0.14750000000000002,0.9164999999999999
2013-08-19,0.118,0.7245,0.157,0.24309999999999998,0.118,0.7245,0.157,0.24309999999999998
2013-08-20,0.08425,0.751,0.16449999999999998,0.753825,0.08425,0.751,0.16449999999999998,0.753825
2013-08-21,0.09666666666666668,0.7196666666666666,0.18400000000000002,0.8840666666666666,0.09666666666666668,0.7196666666666666,0.18400000000000002,0.8840666666666666
2013-08-22,0.077,0.754,0.16899999999999998,0.99395,0.077,0.754,0.16899999999999998,0.99395
2013-08-27,0.064,0.817,0.12,0.926,0.064,0.817,0.12,0.926
2013-08-28,0.124,0.692,0.185,0.9687,0.124,0.692,0.185,0.9687
2013-08-29,0.101,0.648,0.251,0.9943,0.101,0.648,0.251,0.9943
2013-09-04,0.039,0.7575000000000001,0.20350000000000001,0.8852,0.039,0.7575000000000001,0.20350000000000001,0.8852
2013-09-05,0.113,0.7124999999999999,0.175,0.9850000000000001,0.113,0.7124999999999999,0.175,0.9850000000000001
2013-09-09,0.024,0.807,0.168,0.9995,0.024,0.807,0.168,0.9995
2013-09-10,0.054000000000000006,0.817,0.129,0.9878,0.044333333333333336,0.826,0.12966666666666668,0.9777999999999999
2013-09-12,0.053,0.673,0.274,0.9904,0.053,0.673,0.274,0.9904
2013-09-16,0.079,0.828,0.093,0.567,0.079,0.828,0.093,0.567
2013-09-17,0.061875,0.7793749999999999,0.15862500000000002,0.85545,0.061875,0.7793749999999999,0.15862500000000002,0.85545
2013-09-19,0.107,0.695,0.197,0.9851,0.107,0.695,0.197,0.9851
2013-09-20,0.062,0.822,0.116,0.9662,0.062,0.822,0.116,0.9662
2013-09-23,0.063,0.8143333333333334,0.12266666666666666,0.9518666666666666,0.063,0.8143333333333334,0.12266666666666666,0.9518666666666666
2013-09-24,0.08424999999999999,0.745,0.17075,0.66705,0.08424999999999999,0.745,0.17075,0.66705
2013-09-25,0.088,0.729,0.183,0.9867,0.088,0.729,0.183,0.9867
2013-09-26,0.068,0.76,0.172,0.9720500000000001,0.068,0.76,0.172,0.9720500000000001
2013-10-04,0.167,0.642,0.191,-0.3477,0.167,0.642,0.191,-0.3477
2013-10-06,0.039,0.751,0.21,0.9964,0.039,0.751,0.21,0.9964
2013-10-07,0.091,0.701,0.208,0.7717,0.091,0.701,0.208,0.7717
2013-10-09,0.049,0.841,0.11,0.9821,0.049,0.841,0.11,0.9821
2013-10-10,0.03266666666666667,0.765,0.20199999999999999,0.9227666666666666,0.03266666666666667,0.765,0.20199999999999999,0.9227666666666666
2013-10-14,0.048,0.777,0.175,0.9781,0.048,0.777,0.175,0.9781
2013-10-16,0.135,0.76,0.106,-0.9687,0.135,0.76,0.106,-0.9687
2013-10-17,0.1,0.708,0.192,0.9813,0.1,0.708,0.192,0.9813
2013-10-18,0.0725,0.7455,0.1815,0.9874499999999999,0.0725,0.7455,0.1815,0.9874499999999999
2013-10-22,0.053000000000000005,0.7909999999999999,0.1555,0.9741,0.053000000000000005,0.7909999999999999,0.1555,0.9741
2013-10-23,0.0345,0.847,0.1185,0.78185,0.0345,0.847,0.1185,0.78185
2013-10-24,0.126,0.723,0.151,0.2514,0.126,0.723,0.151,0.2514
2013-10-25,0.065,0.816,0.119,0.9896,0.065,0.816,0.119,0.9896
2013-10-28,0.06716666666666667,0.7898333333333333,0.1425,0.6654666666666667,0.06716666666666667,0.7898333333333333,0.1425,0.6654666666666667
2013-10-29,0.06033333333333333,0.7686666666666667,0.17133333333333334,0.9638666666666666,0.06033333333333333,0.7686666666666667,0.17133333333333334,0.9638666666666666
2013-10-30,0.07339999999999999,0.8242,0.1026,0.6237199999999999,0.07339999999999999,0.8242,0.1026,0.6237199999999999
2013-11-01,0.137,0.687,0.176,0.738,0.137,0.687,0.176,0.738
2013-11-04,0.084,0.784,0.132,0.9545,0.084,0.784,0.132,0.9545
2013-11-06,0.0915,0.6839999999999999,0.224,0.96095,0.06775,0.75875,0.173,0.956325
2013-11-07,0.046,0.787,0.167,0.9912,0.046,0.787,0.167,0.9912
2013-11-09,0.044,0.778,0.178,0.9987,0.044,0.778,0.178,0.9987
2013-11-11,0.102,0.775,0.123,0.6369,0.08233333333333333,0.8183333333333334,0.09933333333333333,0.5875
2013-11-12,0.0,0.0,0.0,0.0,0.0915,0.8394999999999999,0.0685,-0.5233
2013-11-13,0.04666666666666667,0.7073333333333333,0.246,0.9978333333333333,0.04666666666666667,0.7073333333333333,0.246,0.9978333333333333
2013-11-14,0.071,0.797,0.132,0.9735,0.071,0.797,0.132,0.9735
2013-11-19,0.076,0.773,0.151,0.9908,0.076,0.773,0.151,0.9908
2013-11-20,0.04,0.766,0.195,0.9998,0.04,0.766,0.195,0.9998
2013-11-21,0.078,0.797,0.125,0.9459,0.078,0.797,0.125,0.9459
2013-11-22,0.04,0.762,0.198,0.9871,0.04,0.762,0.198,0.9871
2013-11-25,0.04633333333333333,0.8246666666666668,0.12933333333333333,0.8855666666666666,0.04633333333333333,0.8246666666666668,0.12933333333333333,0.8855666666666666
2013-11-26,0.097,0.715,0.189,0.979,0.097,0.715,0.189,0.979
2013-11-27,0.0455,0.76825,0.18625000000000003,0.97855,0.0455,0.76825,0.18625000000000003,0.97855
2013-11-29,0.05566666666666667,0.7746666666666666,0.16966666666666666,0.9946333333333334,0.05566666666666667,0.7746666666666666,0.16966666666666666,0.9946333333333334
2013-12-03,0.0615,0.7705,0.1685,0.93265,0.0615,0.7705,0.1685,0.93265
2013-12-08,0.07,0.73,0.2,0.9869,0.07,0.73,0.2,0.9869
2013-12-09,0.11,0.746,0.144,0.392,0.11,0.746,0.144,0.392
2013-12-11,0.079,0.78,0.141,0.9694,0.079,0.78,0.141,0.9694
2013-12-12,0.088,0.767,0.145,0.9532,0.088,0.767,0.145,0.9532
2013-12-13,0.040999999999999995,0.6785,0.28049999999999997,0.99805,0.040999999999999995,0.6785,0.28049999999999997,0.99805
2013-12-16,0.132,0.711,0.158,0.3612,0.132,0.711,0.158,0.3612
2013-12-17,0.042,0.767,0.191,0.9948,0.042,0.767,0.191,0.9948
2013-12-18,0.06,0.7665,0.174,0.9932,0.06,0.7665,0.174,0.9932
2013-12-20,0.026,0.805,0.168,0.9889,0.026,0.805,0.168,0.9889
2013-12-23,0.053,0.7723333333333334,0.17500000000000002,0.9063666666666667,0.053,0.7723333333333334,0.17500000000000002,0.9063666666666667
2013-12-24,0.066,0.822,0.112,0.9607,0.066,0.822,0.112,0.9607
2013-12-30,0.056,0.713,0.231,0.9978,0.056,0.713,0.231,0.9978
2013-12-31,0.091,0.791,0.117,0.9458,0.091,0.791,0.117,0.9458
2014-01-04,0.052,0.81,0.138,0.9666,0.052,0.81,0.138,0.9666
2014-01-05,0.07233333333333333,0.7466666666666667,0.18100000000000002,0.9910666666666667,0.07233333333333333,0.7466666666666667,0.18100000000000002,0.9910666666666667
2014-01-07,0.147,0.7,0.153,0.204,0.147,0.7,0.153,0.204
2014-01-10,0.061,0.7773333333333333,0.16133333333333336,0.9731333333333333,0.061,0.7773333333333333,0.16133333333333336,0.9731333333333333
2014-01-12,0.091,0.718,0.191,0.9994,0.091,0.718,0.191,0.9994
2014-01-13,0.073,0.797,0.131,0.9754,0.073,0.797,0.131,0.9754
2014-01-15,0.06999999999999999,0.7715000000000001,0.1585,0.8915,0.06999999999999999,0.7715000000000001,0.1585,0.8915
2014-01-16,0.07866666666666666,0.767,0.15433333333333332,0.9887333333333332,0.07866666666666666,0.767,0.15433333333333332,0.9887333333333332
2014-01-22,0.041,0.827,0.132,0.9451,0.041,0.827,0.132,0.9451
2014-01-23,0.04525,0.76675,0.188,0.9565000000000001,0.04525,0.76675,0.188,0.9565000000000001
2014-01-27,0.041,0.8035,0.1555,0.93675,0.041,0.8035,0.1555,0.93675
2014-01-28,0.08259999999999999,0.7836000000000001,0.13379999999999997,0.46906,0.07733333333333332,0.7883333333333334,0.13433333333333333,0.5564
2014-01-29,0.07983333333333333,0.742,0.17799999999999996,0.6799666666666666,0.07983333333333333,0.742,0.17799999999999996,0.6799666666666666
2014-01-30,0.031,0.706,0.263,0.9827,0.031,0.706,0.263,0.9827
2014-01-31,0.091,0.762,0.147,0.9969,0.091,0.762,0.147,0.9969
2014-02-04,0.068,0.702,0.22999999999999998,0.998,0.068,0.702,0.22999999999999998,0.998
2014-02-05,0.0135,0.8445,0.14300000000000002,0.9941,0.0135,0.8445,0.14300000000000002,0.9941
2014-02-07,0.096,0.707,0.196,0.9963,0.096,0.707,0.196,0.9963
2014-02-09,0.049,0.697,0.254,0.9985,0.049,0.697,0.254,0.9985
2014-02-10,0.048999999999999995,0.8266666666666667,0.124,0.9700666666666665,0.058,0.8069999999999999,0.13449999999999998,0.960675
2014-02-12,0.048,0.772,0.18,0.9971,0.048,0.772,0.18,0.9971
2014-02-13,0.105,0.763,0.132,0.6597,0.105,0.763,0.132,0.6597
2014-02-14,0.01,0.83,0.16,0.9702,0.01,0.83,0.16,0.9702
2014-02-18,0.063,0.751,0.187,0.9964,0.063,0.751,0.187,0.9964
2014-02-19,0.016,0.837,0.147,0.9976,0.016,0.837,0.147,0.9976
2014-02-20,0.06733333333333333,0.789,0.14333333333333334,0.7124333333333334,0.06733333333333333,0.789,0.14333333333333334,0.7124333333333334
2014-02-21,0.0,0.0,0.0,0.0,0.042,0.792,0.165,0.9709
2014-02-24,0.0895,0.8194999999999999,0.091,0.19129999999999997,0.0895,0.8194999999999999,0.091,0.19129999999999997
