Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2012-11-30,0.054,0.822,0.124,0.9484,0.054,0.822,0.124,0.9484
2012-12-09,0.088,0.792,0.12,0.8462,0.088,0.792,0.12,0.8462
2012-12-10,0.0824,0.833,0.08480000000000001,0.028239999999999998,0.0824,0.833,0.08480000000000001,0.028239999999999998
2012-12-11,0.07933333333333333,0.7903333333333333,0.13066666666666668,0.447,0.07933333333333333,0.7903333333333333,0.13066666666666668,0.447
2012-12-12,0.10433333333333333,0.7869999999999999,0.10833333333333334,0.1949,0.10433333333333333,0.7869999999999999,0.10833333333333334,0.1949
2012-12-17,0.0785,0.83025,0.09150000000000001,0.387225,0.0785,0.83025,0.09150000000000001,0.387225
2012-12-18,0.12349999999999998,0.7782499999999999,0.09825,-0.1262,0.12349999999999998,0.7782499999999999,0.09825,-0.1262
2012-12-19,0.061,0.8666666666666667,0.07266666666666667,0.09230000000000005,0.061,0.8666666666666667,0.07266666666666667,0.09230000000000005
2012-12-20,0.08549999999999999,0.7895,0.125,0.021950000000000025,0.08549999999999999,0.7895,0.125,0.021950000000000025
2012-12-24,0.058,0.877,0.065,0.3176,0.058,0.877,0.065,0.3176
2012-12-26,0.111,0.784,0.10500000000000001,-0.1719,0.111,0.784,0.10500000000000001,-0.1719
2012-12-27,0.07233333333333333,0.8023333333333333,0.12566666666666668,0.8607,0.07233333333333333,0.8023333333333333,0.12566666666666668,0.8607
2012-12-28,0.0,0.928,0.072,0.4767,0.0,0.928,0.072,0.4767
2012-12-31,0.08600000000000001,0.8013333333333333,0.11266666666666668,0.5939333333333333,0.08600000000000001,0.8013333333333333,0.11266666666666668,0.5939333333333333
2013-01-03,0.04866666666666667,0.8333333333333334,0.11766666666666666,0.9571333333333333,0.04866666666666667,0.8333333333333334,0.11766666666666666,0.9571333333333333
2013-01-04,0.07300000000000001,0.8173333333333334,0.11,0.6443,0.07300000000000001,0.8173333333333334,0.11,0.6443
2013-01-07,0.08533333333333333,0.8169999999999998,0.09766666666666667,0.008166666666666685,0.08533333333333333,0.8169999999999998,0.09766666666666667,0.008166666666666685
2013-01-08,0.125,0.775,0.1,-0.8106,0.125,0.775,0.1,-0.8106
2013-01-14,0.1015,0.8235,0.075,-0.44275,0.1015,0.8235,0.075,-0.44275
2013-01-15,0.09742857142857143,0.8044285714285715,0.098,0.001757142857142854,0.09742857142857143,0.8044285714285715,0.098,0.001757142857142854
2013-01-16,0.121,0.7344999999999999,0.14400000000000002,0.028700000000000003,0.121,0.7344999999999999,0.14400000000000002,0.028700000000000003
2013-01-17,0.064,0.8240000000000001,0.11199999999999999,0.7434000000000001,0.064,0.8240000000000001,0.11199999999999999,0.7434000000000001
2013-01-22,0.0742,0.7846,0.1412,0.60494,0.0742,0.7846,0.1412,0.60494
2013-01-23,0.0823,0.7914000000000001,0.1264,0.35313999999999995,0.0823,0.7914000000000001,0.1264,0.35313999999999995
2013-01-24,0.08983333333333333,0.8123333333333332,0.09799999999999999,-0.04920000000000002,0.08983333333333333,0.8123333333333332,0.09799999999999999,-0.04920000000000002
2013-01-25,0.07600000000000001,0.819375,0.10487499999999998,0.5475,0.07600000000000001,0.819375,0.10487499999999998,0.5475
2013-01-28,0.07075000000000001,0.801,0.1285,0.9190499999999999,0.07075000000000001,0.801,0.1285,0.9190499999999999
2013-01-30,0.073,0.78,0.146,0.9817,0.073,0.78,0.146,0.9817
2013-02-01,0.141,0.759,0.1,-0.9691,0.141,0.759,0.1,-0.9691
2013-02-04,0.046,0.77,0.185,0.9943,0.046,0.77,0.185,0.9943
2013-02-05,0.101,0.8065,0.092,0.04865000000000003,0.101,0.8065,0.092,0.04865000000000003
2013-02-08,0.06466666666666666,0.807,0.12766666666666668,0.42166666666666663,0.06466666666666666,0.807,0.12766666666666668,0.42166666666666663
2013-02-10,0.048,0.743,0.208,0.9834,0.048,0.743,0.208,0.9834
2013-02-12,0.0595,0.8,0.1405,0.18974999999999997,0.0595,0.8,0.1405,0.18974999999999997
2013-02-13,0.089,0.8246,0.0864,0.053239999999999996,0.089,0.8246,0.0864,0.053239999999999996
2013-02-19,0.1105,0.8035,0.086,0.09975,0.1105,0.8035,0.086,0.09975
2013-02-25,0.088,0.848,0.064,-0.869,0.088,0.848,0.064,-0.869
2013-02-26,0.044,0.79,0.166,0.9951,0.044,0.79,0.166,0.9951
2013-02-27,0.07200000000000001,0.778,0.1505,0.98885,0.07200000000000001,0.778,0.1505,0.98885
2013-02-28,0.096,0.786,0.117,0.8497,0.096,0.786,0.117,0.8497
2013-03-01,0.092,0.724,0.184,0.9817,0.092,0.724,0.184,0.9817
2013-03-04,0.134,0.77,0.096,-0.9468,0.134,0.77,0.096,-0.9468
2013-03-05,0.09050000000000001,0.7813333333333334,0.12816666666666668,0.5698333333333333,0.09050000000000001,0.7813333333333334,0.12816666666666668,0.5698333333333333
2013-03-06,0.0585,0.8134999999999999,0.12775,0.721225,0.0585,0.8134999999999999,0.12775,0.721225
2013-03-07,0.065,0.854,0.081,0.8111,0.065,0.854,0.081,0.8111
2013-03-12,0.07066666666666667,0.823,0.10633333333333334,0.38326666666666664,0.07066666666666667,0.823,0.10633333333333334,0.38326666666666664
2013-03-13,0.065,0.838,0.097,0.5719,0.065,0.838,0.097,0.5719
2013-03-14,0.08366666666666667,0.819,0.09733333333333334,0.28923333333333334,0.08366666666666667,0.819,0.09733333333333334,0.28923333333333334
2013-03-19,0.0,0.831,0.169,0.9738,0.0,0.831,0.169,0.9738
2013-03-20,0.07300000000000001,0.8009999999999999,0.126,0.80815,0.07300000000000001,0.8009999999999999,0.126,0.80815
2013-03-25,0.0875,0.743,0.16949999999999998,0.93025,0.0875,0.743,0.16949999999999998,0.93025
2013-03-27,0.111,0.777,0.112,0.0887,0.111,0.777,0.112,0.0887
2013-03-28,0.09,0.762,0.148,0.9797,0.09,0.762,0.148,0.9797
2013-04-01,0.065,0.885,0.049499999999999995,-0.6487499999999999,0.065,0.885,0.049499999999999995,-0.6487499999999999
2013-04-02,0.0805,0.8294999999999999,0.09,0.30635,0.0805,0.8294999999999999,0.09,0.30635
2013-04-03,0.008,0.823,0.169,0.9949,0.008,0.823,0.169,0.9949
2013-04-04,0.025,0.851,0.125,0.9884,0.025,0.851,0.125,0.9884
2013-04-09,0.068,0.771,0.161,0.9254,0.068,0.771,0.161,0.9254
2013-04-10,0.094,0.7015,0.20500000000000002,0.99455,0.094,0.7015,0.20500000000000002,0.99455
2013-04-11,0.07500000000000001,0.7726666666666667,0.15166666666666667,0.9710000000000001,0.07500000000000001,0.7726666666666667,0.15166666666666667,0.9710000000000001
2013-04-17,0.073,0.815,0.112,0.8578,0.073,0.815,0.112,0.8578
2013-04-18,0.11124999999999999,0.7965,0.092,-0.16419999999999998,0.11124999999999999,0.7965,0.092,-0.16419999999999998
2013-04-19,0.03966666666666666,0.852,0.10833333333333334,0.9242666666666667,0.03966666666666666,0.852,0.10833333333333334,0.9242666666666667
2013-04-22,0.09933333333333334,0.7799999999999999,0.12033333333333333,0.4699666666666667,0.09933333333333334,0.7799999999999999,0.12033333333333333,0.4699666666666667
