Date,opinion_neg,opinion_pos,news_neg,news_pos
2013-01-16,0.4186046511627907,0.5813953488372093,0.4186046511627907,0.5813953488372093
2013-01-17,0.30071599045346065,0.6992840095465394,0.30071599045346065,0.6992840095465394
2013-01-22,0.24620573355817846,0.7537942664418216,0.24620573355817846,0.7537942664418216
2013-01-23,0.3740279937791602,0.6259720062208398,0.3740279937791602,0.6259720062208398
2013-01-24,0.436106983655275,0.563893016344725,0.436106983655275,0.563893016344725
2013-01-25,0.3927461139896373,0.6072538860103627,0.3927461139896373,0.6072538860103627
2013-01-28,0.2979166666666668,0.7020833333333333,0.2979166666666668,0.7020833333333333
2013-01-30,0.1794871794871795,0.8205128205128205,0.1794871794871795,0.8205128205128205
2013-02-01,0.4144486692015209,0.5855513307984791,0.4144486692015209,0.5855513307984791
2013-02-04,0.27697841726618705,0.7230215827338129,0.27697841726618705,0.7230215827338129
2013-02-05,0.5481335952848724,0.45186640471512773,0.5481335952848724,0.45186640471512773
2013-02-08,0.23785166240409214,0.7621483375959078,0.23785166240409214,0.7621483375959078
2013-02-10,0.19384615384615383,0.8061538461538461,0.19384615384615383,0.8061538461538461
2013-02-12,0.2730844793713163,0.7269155206286837,0.2730844793713163,0.7269155206286837
2013-02-13,0.5236363636363636,0.4763636363636364,0.5236363636363636,0.4763636363636364
2013-02-19,0.5573394495412843,0.4426605504587156,0.5573394495412843,0.4426605504587156
2013-02-25,0.5235602094240838,0.47643979057591623,0.5235602094240838,0.47643979057591623
2013-02-26,0.20087336244541487,0.7991266375545852,0.20087336244541487,0.7991266375545852
2013-02-27,0.33203883495145603,0.6679611650485439,0.33203883495145603,0.6679611650485439
2013-02-28,0.3980891719745223,0.6019108280254777,0.3980891719745223,0.6019108280254777
2013-03-01,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.6153846153846154
2013-03-04,0.5673076923076923,0.4326923076923077,0.5673076923076923,0.4326923076923077
2013-03-05,0.39869281045751626,0.6013071895424837,0.39869281045751626,0.6013071895424837
2013-03-06,0.27643171806167416,0.7235682819383259,0.27643171806167416,0.7235682819383259
2013-03-07,0.3607305936073059,0.639269406392694,0.3607305936073059,0.639269406392694
2013-03-12,0.2787114845938375,0.7212885154061625,0.2787114845938375,0.7212885154061625
2013-03-13,0.2896174863387978,0.7103825136612022,0.2896174863387978,0.7103825136612022
2013-03-14,0.5362149532710281,0.46378504672897186,0.5362149532710281,0.46378504672897186
2013-03-19,0.39087947882736157,0.6091205211726385,0.39087947882736157,0.6091205211726385
2013-03-20,0.22784810126582278,0.7721518987341771,0.22784810126582278,0.7721518987341771
2013-03-25,0.25757575757575757,0.7424242424242424,0.25757575757575757,0.7424242424242424
2013-03-27,0.5017301038062284,0.4982698961937716,0.5017301038062284,0.4982698961937716
2013-03-28,0.31135531135531136,0.6886446886446886,0.31135531135531136,0.6886446886446886
2013-04-01,0.39606741573033705,0.6039325842696629,0.39606741573033705,0.6039325842696629
2013-04-02,0.5185185185185185,0.48148148148148145,0.5185185185185185,0.48148148148148145
2013-04-03,0.09363295880149813,0.9063670411985018,0.09363295880149813,0.9063670411985018
2013-04-04,0.29518072289156627,0.7048192771084337,0.29518072289156627,0.7048192771084337
2013-04-09,0.18092105263157895,0.819078947368421,0.18092105263157895,0.819078947368421
2013-04-10,0.29159519725557465,0.7084048027444254,0.29159519725557465,0.7084048027444254
2013-04-11,0.35012285012285016,0.6498771498771497,0.35012285012285016,0.6498771498771497
2013-04-17,0.39999999999999997,0.6,0.39999999999999997,0.6
2013-04-18,0.4560669456066946,0.5439330543933055,0.4560669456066946,0.5439330543933055
2013-04-19,0.2815699658703072,0.7184300341296929,0.2815699658703072,0.7184300341296929
2013-04-22,0.40245566166439284,0.5975443383356072,0.40245566166439284,0.5975443383356072
2013-04-23,0.39041095890410954,0.6095890410958904,0.39041095890410954,0.6095890410958904
2013-04-24,0.280040733197556,0.7199592668024439,0.280040733197556,0.7199592668024439
2013-04-25,0.467511885895404,0.532488114104596,0.467511885895404,0.532488114104596
2013-04-26,0.30353817504655495,0.696461824953445,0.30353817504655495,0.696461824953445
2013-04-29,0.28320802005012535,0.7167919799498746,0.28320802005012535,0.7167919799498746
2013-04-30,0.14883720930232563,0.8511627906976743,0.14883720930232563,0.8511627906976743
2013-05-02,0.2915129151291513,0.7084870848708487,0.2915129151291513,0.7084870848708487
2013-05-03,0.1724137931034483,0.8275862068965517,0.1724137931034483,0.8275862068965517
2013-05-06,0.27541589648798503,0.724584103512015,0.27541589648798503,0.724584103512015
2013-05-07,0.307909604519774,0.692090395480226,0.307909604519774,0.692090395480226
2013-05-08,0.3109243697478988,0.6890756302521013,0.3109243697478988,0.6890756302521013
2013-05-09,0.28761061946902655,0.7123893805309734,0.28761061946902655,0.7123893805309734
2013-05-12,0.24963072378138823,0.7503692762186117,0.24963072378138823,0.7503692762186117
2013-05-14,0.6038461538461538,0.39615384615384613,0.6038461538461538,0.39615384615384613
2013-05-15,0.4,0.6,0.4,0.6
2013-05-16,0.3721973094170403,0.6278026905829596,0.3721973094170403,0.6278026905829596
2013-05-20,0.26104417670682734,0.7389558232931727,0.26104417670682734,0.7389558232931727
2013-05-22,0.38144329896907214,0.6185567010309277,0.38144329896907214,0.6185567010309277
2013-05-23,0.4083044982698961,0.5916955017301038,0.4083044982698961,0.5916955017301038
2013-05-28,0.24845995893223818,0.7515400410677618,0.24845995893223818,0.7515400410677618
2013-05-29,0.35643564356435636,0.6435643564356436,0.35643564356435636,0.6435643564356436
2013-05-30,0.3311258278145695,0.6688741721854304,0.3311258278145695,0.6688741721854304
2013-05-31,0.4142259414225941,0.5857740585774058,0.4142259414225941,0.5857740585774058
2013-06-02,0.3478260869565217,0.6521739130434783,0.3478260869565217,0.6521739130434783
2013-06-03,0.33473684210526333,0.6652631578947368,0.33473684210526333,0.6652631578947368
2013-06-05,0.20161290322580647,0.7983870967741936,0.20161290322580647,0.7983870967741936
2013-06-06,0.30965909090909094,0.6903409090909091,0.30965909090909094,0.6903409090909091
2013-06-11,0.24186046511627907,0.758139534883721,0.24186046511627907,0.758139534883721
2013-06-13,0.2651048088779285,0.7348951911220716,0.2651048088779285,0.7348951911220716
2013-06-21,0.28537735849056606,0.714622641509434,0.28537735849056606,0.714622641509434
2013-06-25,0.33925925925925926,0.6607407407407407,0.33925925925925926,0.6607407407407407
2013-06-26,0.27891156462585037,0.7210884353741497,0.27891156462585037,0.7210884353741497
2013-06-27,0.39100346020761223,0.6089965397923877,0.39100346020761223,0.6089965397923877
2013-07-01,0.20080321285140562,0.7991967871485944,0.20080321285140562,0.7991967871485944
2013-07-02,0.3595041322314049,0.640495867768595,0.3595041322314049,0.640495867768595
2013-07-08,0.22611464968152864,0.7738853503184713,0.22611464968152864,0.7738853503184713
2013-07-10,0.4432717678100264,0.5567282321899736,0.4432717678100264,0.5567282321899736
2013-07-11,0.31622516556291363,0.6837748344370864,0.31622516556291363,0.6837748344370864
2013-07-16,0.30454545454545456,0.6954545454545454,0.30454545454545456,0.6954545454545454
2013-07-17,0.13059701492537315,0.8694029850746269,0.13059701492537315,0.8694029850746269
2013-07-18,0.26890756302521013,0.7310924369747899,0.26890756302521013,0.7310924369747899
2013-07-22,0.3757575757575758,0.6242424242424243,0.3757575757575758,0.6242424242424243
2013-07-23,0.4746621621621621,0.5253378378378377,0.41388888888888886,0.586111111111111
2013-07-24,0.2875368007850834,0.7124631992149166,0.2875368007850834,0.7124631992149166
2013-07-25,0.3146811070998795,0.6853188929001204,0.3146811070998795,0.6853188929001204
2013-07-26,0.3515482695810565,0.6484517304189436,0.3515482695810565,0.6484517304189436
2013-07-29,0.3914141414141414,0.6085858585858586,0.3914141414141414,0.6085858585858586
2013-07-30,0.426829268292683,0.573170731707317,0.426829268292683,0.573170731707317
2013-07-31,0.36410256410256403,0.6358974358974359,0.36410256410256403,0.6358974358974359
2013-08-01,0.33615221987315014,0.66384778012685,0.33615221987315014,0.66384778012685
2013-08-02,0.367713004484305,0.6322869955156951,0.367713004484305,0.6322869955156951
2013-08-04,0.06746031746031747,0.9325396825396824,0.06746031746031747,0.9325396825396824
2013-08-05,0.5045045045045045,0.4954954954954955,0.5045045045045045,0.4954954954954955
2013-08-07,0.0,1.0,0.0,1.0
2013-08-11,0.3031358885017421,0.6968641114982578,0.3031358885017421,0.6968641114982578
2013-08-13,0.20270270270270271,0.7972972972972974,0.20270270270270271,0.7972972972972974
2013-08-14,0.28107810781078113,0.718921892189219,0.28107810781078113,0.718921892189219
2013-08-15,0.3572984749455338,0.6427015250544662,0.3572984749455338,0.6427015250544662
2013-08-19,0.429090909090909,0.5709090909090908,0.429090909090909,0.5709090909090908
2013-08-20,0.33869346733668354,0.6613065326633164,0.33869346733668354,0.6613065326633164
2013-08-21,0.3444180522565319,0.655581947743468,0.3444180522565319,0.655581947743468
2013-08-22,0.31300813008130096,0.6869918699186991,0.31300813008130096,0.6869918699186991
2013-08-27,0.34782608695652173,0.6521739130434783,0.34782608695652173,0.6521739130434783
2013-08-28,0.40129449838187703,0.598705501618123,0.40129449838187703,0.598705501618123
2013-08-29,0.28693181818181823,0.7130681818181819,0.28693181818181823,0.7130681818181819
2013-09-04,0.16082474226804125,0.8391752577319588,0.16082474226804125,0.8391752577319588
2013-09-05,0.39236111111111116,0.607638888888889,0.39236111111111116,0.607638888888889
2013-09-09,0.125,0.875,0.125,0.875
2013-09-10,0.29508196721311475,0.7049180327868853,0.25478927203065127,0.7452107279693486
2013-09-12,0.1620795107033639,0.8379204892966361,0.1620795107033639,0.8379204892966361
2013-09-16,0.4593023255813954,0.5406976744186047,0.4593023255813954,0.5406976744186047
2013-09-17,0.2806122448979592,0.7193877551020409,0.2806122448979592,0.7193877551020409
2013-09-19,0.3519736842105263,0.6480263157894738,0.3519736842105263,0.6480263157894738
2013-09-20,0.34831460674157305,0.651685393258427,0.34831460674157305,0.651685393258427
2013-09-23,0.3393177737881509,0.6606822262118491,0.3393177737881509,0.6606822262118491
2013-09-24,0.3303921568627448,0.6696078431372552,0.3303921568627448,0.6696078431372552
2013-09-25,0.32472324723247226,0.6752767527675276,0.32472324723247226,0.6752767527675276
2013-09-26,0.2833333333333334,0.7166666666666667,0.2833333333333334,0.7166666666666667
2013-10-04,0.46648044692737434,0.5335195530726258,0.46648044692737434,0.5335195530726258
2013-10-06,0.1566265060240964,0.8433734939759036,0.1566265060240964,0.8433734939759036
2013-10-07,0.30434782608695654,0.6956521739130435,0.30434782608695654,0.6956521739130435
2013-10-09,0.3081761006289308,0.6918238993710691,0.3081761006289308,0.6918238993710691
2013-10-10,0.13920454545454528,0.8607954545454548,0.13920454545454528,0.8607954545454548
2013-10-14,0.2152466367713005,0.7847533632286996,0.2152466367713005,0.7847533632286996
2013-10-16,0.5601659751037344,0.43983402489626555,0.5601659751037344,0.43983402489626555
2013-10-17,0.3424657534246575,0.6575342465753424,0.3424657534246575,0.6575342465753424
2013-10-18,0.2854330708661417,0.7145669291338582,0.2854330708661417,0.7145669291338582
2013-10-22,0.25419664268585135,0.7458033573141487,0.25419664268585135,0.7458033573141487
2013-10-23,0.2254901960784314,0.7745098039215687,0.2254901960784314,0.7745098039215687
2013-10-24,0.45487364620938625,0.5451263537906137,0.45487364620938625,0.5451263537906137
2013-10-25,0.3532608695652174,0.6467391304347826,0.3532608695652174,0.6467391304347826
2013-10-28,0.3203497615262319,0.679650238473768,0.3203497615262319,0.679650238473768
2013-10-29,0.26043165467625895,0.739568345323741,0.26043165467625895,0.739568345323741
2013-10-30,0.4170454545454542,0.5829545454545458,0.4170454545454542,0.5829545454545458
2013-11-01,0.43769968051118213,0.5623003194888179,0.43769968051118213,0.5623003194888179
2013-11-04,0.3888888888888889,0.611111111111111,0.3888888888888889,0.611111111111111
2013-11-06,0.2900158478605388,0.7099841521394612,0.28141225337487025,0.7185877466251298
2013-11-07,0.21596244131455397,0.784037558685446,0.21596244131455397,0.784037558685446
2013-11-09,0.1981981981981982,0.8018018018018018,0.1981981981981982,0.8018018018018018
2013-11-11,0.45333333333333337,0.5466666666666667,0.45321100917431195,0.5467889908256881
2013-11-12,0.0,0.0,0.571875,0.42812500000000003
2013-11-13,0.15945330296127544,0.8405466970387246,0.15945330296127544,0.8405466970387246
2013-11-14,0.34975369458128075,0.6502463054187192,0.34975369458128075,0.6502463054187192
2013-11-19,0.3348017621145375,0.6651982378854626,0.3348017621145375,0.6651982378854626
2013-11-20,0.1702127659574468,0.8297872340425532,0.1702127659574468,0.8297872340425532
2013-11-21,0.3842364532019704,0.6157635467980295,0.3842364532019704,0.6157635467980295
2013-11-22,0.1680672268907563,0.8319327731092436,0.1680672268907563,0.8319327731092436
2013-11-25,0.26375711574952554,0.7362428842504745,0.26375711574952554,0.7362428842504745
2013-11-26,0.3391608391608391,0.6608391608391607,0.3391608391608391,0.6608391608391607
2013-11-27,0.19633225458468176,0.8036677454153182,0.19633225458468176,0.8036677454153182
2013-11-29,0.247041420118343,0.7529585798816569,0.247041420118343,0.7529585798816569
2013-12-03,0.2673913043478261,0.7326086956521739,0.2673913043478261,0.7326086956521739
2013-12-08,0.25925925925925924,0.7407407407407407,0.25925925925925924,0.7407407407407407
2013-12-09,0.4330708661417323,0.5669291338582677,0.4330708661417323,0.5669291338582677
2013-12-11,0.3590909090909091,0.6409090909090909,0.3590909090909091,0.6409090909090909
2013-12-12,0.3776824034334764,0.6223175965665236,0.3776824034334764,0.6223175965665236
2013-12-13,0.12752721617418328,0.8724727838258168,0.12752721617418328,0.8724727838258168
2013-12-16,0.4551724137931034,0.5448275862068965,0.4551724137931034,0.5448275862068965
2013-12-17,0.18025751072961374,0.8197424892703863,0.18025751072961374,0.8197424892703863
2013-12-18,0.25641025641025644,0.7435897435897436,0.25641025641025644,0.7435897435897436
2013-12-20,0.13402061855670103,0.865979381443299,0.13402061855670103,0.865979381443299
2013-12-23,0.2324561403508772,0.7675438596491229,0.2324561403508772,0.7675438596491229
2013-12-24,0.3707865168539326,0.6292134831460675,0.3707865168539326,0.6292134831460675
2013-12-30,0.19512195121951217,0.8048780487804877,0.19512195121951217,0.8048780487804877
2013-12-31,0.43749999999999994,0.5625,0.43749999999999994,0.5625
2014-01-04,0.27368421052631575,0.7263157894736842,0.27368421052631575,0.7263157894736842
2014-01-05,0.28552631578947363,0.7144736842105264,0.28552631578947363,0.7144736842105264
2014-01-07,0.49,0.51,0.49,0.51
2014-01-10,0.27436281859070466,0.7256371814092953,0.27436281859070466,0.7256371814092953
2014-01-12,0.3226950354609929,0.677304964539007,0.3226950354609929,0.677304964539007
2014-01-13,0.3578431372549019,0.642156862745098,0.3578431372549019,0.642156862745098
2014-01-15,0.3063457330415752,0.6936542669584248,0.3063457330415752,0.6936542669584248
2014-01-16,0.3376251788268954,0.6623748211731046,0.3376251788268954,0.6623748211731046
2014-01-22,0.23699421965317918,0.7630057803468208,0.23699421965317918,0.7630057803468208
2014-01-23,0.1939978563772776,0.8060021436227224,0.1939978563772776,0.8060021436227224
2014-01-27,0.20865139949109415,0.7913486005089058,0.20865139949109415,0.7913486005089058
2014-01-28,0.38170055452865054,0.6182994454713494,0.36535433070866136,0.6346456692913386
2014-01-29,0.3096315449256626,0.6903684550743374,0.3096315449256626,0.6903684550743374
2014-01-30,0.10544217687074829,0.8945578231292516,0.10544217687074829,0.8945578231292516
2014-01-31,0.3823529411764706,0.6176470588235294,0.3823529411764706,0.6176470588235294
2014-02-04,0.2281879194630873,0.7718120805369126,0.2281879194630873,0.7718120805369126
2014-02-05,0.08626198083067092,0.913738019169329,0.08626198083067092,0.913738019169329
2014-02-07,0.3287671232876712,0.6712328767123287,0.3287671232876712,0.6712328767123287
2014-02-09,0.16171617161716173,0.8382838283828383,0.16171617161716173,0.8382838283828383
2014-02-10,0.28323699421965276,0.7167630057803472,0.30129870129870145,0.6987012987012986
2014-02-12,0.2105263157894737,0.7894736842105263,0.2105263157894737,0.7894736842105263
2014-02-13,0.44303797468354433,0.5569620253164558,0.44303797468354433,0.5569620253164558
2014-02-14,0.058823529411764705,0.9411764705882353,0.058823529411764705,0.9411764705882353
2014-02-18,0.252,0.748,0.252,0.748
2014-02-19,0.098159509202454,0.9018404907975461,0.098159509202454,0.9018404907975461
2014-02-20,0.3196202531645569,0.6803797468354431,0.3196202531645569,0.6803797468354431
2014-02-21,0.0,0.0,0.20289855072463767,0.7971014492753623
2014-02-24,0.49584487534626037,0.5041551246537396,0.49584487534626037,0.5041551246537396
2014-02-25,0.252212389380531,0.7477876106194691,0.252212389380531,0.7477876106194691
2014-02-27,0.40625,0.59375,0.40625,0.59375
2014-03-06,0.44964028776978415,0.5503597122302157,0.4108352144469526,0.5891647855530474
2014-03-10,0.41201716738197425,0.5879828326180258,0.41201716738197425,0.5879828326180258
2014-03-11,0.17272727272727273,0.8272727272727273,0.17272727272727273,0.8272727272727273
2014-03-18,0.0,0.0,0.4647887323943664,0.5352112676056335
2014-03-19,0.4433333333333333,0.5566666666666666,0.4090019569471624,0.5909980430528375
2014-03-24,0.1708253358925144,0.8291746641074855,0.1708253358925144,0.8291746641074855
2014-03-25,0.22972972972972971,0.7702702702702703,0.22972972972972971,0.7702702702702703
2014-03-26,0.22063492063492057,0.7793650793650794,0.22063492063492057,0.7793650793650794
2014-03-27,0.04918032786885246,0.9508196721311475,0.04918032786885246,0.9508196721311475
2014-03-28,0.0,0.0,0.17201166180758018,0.8279883381924198
2014-03-31,0.0,0.0,0.1148825065274152,0.8851174934725848
2014-04-02,0.26737967914438504,0.732620320855615,0.22987672226250908,0.770123277737491
2014-04-03,0.0,0.0,0.4589665653495441,0.541033434650456
2014-04-04,0.24489795918367346,0.7551020408163266,0.19093078758949839,0.8090692124105016
2014-04-08,0.5151515151515151,0.4848484848484849,0.5151515151515151,0.4848484848484849
2014-04-09,0.0,0.0,0.5202020202020201,0.4797979797979798
2014-04-14,0.15820895522388062,0.8417910447761194,0.15820895522388062,0.8417910447761194
2014-04-17,0.07116104868913857,0.9288389513108614,0.07116104868913857,0.9288389513108614
2014-04-22,0.19018404907975459,0.8098159509202454,0.24089635854341737,0.7591036414565827
2014-04-23,0.240272373540856,0.7597276264591439,0.21840570317563146,0.7815942968243684
2014-04-24,0.3134215500945179,0.6865784499054821,0.3016061867935753,0.6983938132064248
2014-04-25,0.2917981072555204,0.7082018927444796,0.3645699614890886,0.6354300385109115
2014-04-28,0.2605177993527506,0.7394822006472493,0.29804372842347526,0.7019562715765247
2014-04-30,0.13517665130568357,0.8648233486943164,0.13517665130568357,0.8648233486943164
2014-05-05,0.25856697819314645,0.7414330218068536,0.5000000000000002,0.4999999999999998
2014-05-08,0.17919075144508673,0.8208092485549133,0.17919075144508673,0.8208092485549133
2014-05-09,0.33613445378151263,0.6638655462184875,0.3073073073073071,0.692692692692693
2014-05-11,0.27238095238095233,0.7276190476190476,0.27238095238095233,0.7276190476190476
2014-05-12,0.0,0.0,0.3435374149659864,0.6564625850340136
2014-05-15,0.18461538461538463,0.8153846153846154,0.18461538461538463,0.8153846153846154
2014-05-16,0.2893258426966292,0.7106741573033708,0.2893258426966292,0.7106741573033708
2014-05-19,0.377431906614786,0.622568093385214,0.377431906614786,0.622568093385214
2014-05-20,0.19775280898876405,0.802247191011236,0.19775280898876405,0.802247191011236
2014-05-21,0.20279720279720279,0.7972027972027972,0.20279720279720279,0.7972027972027972
2014-05-22,0.0,0.0,0.14285714285714285,0.8571428571428572
2014-05-23,0.19629629629629627,0.8037037037037037,0.18443804034582115,0.8155619596541789
2014-05-28,0.42857142857142855,0.5714285714285715,0.42857142857142855,0.5714285714285715
2014-05-29,0.3434959349593496,0.6565040650406504,0.2885375494071146,0.7114624505928854
2014-05-30,0.16872427983539093,0.831275720164609,0.10173697270471466,0.8982630272952854
2014-06-01,0.2638580931263858,0.7361419068736142,0.2638580931263858,0.7361419068736142
2014-06-02,0.3803418803418803,0.6196581196581197,0.3197674418604653,0.6802325581395346
2014-06-03,0.3794642857142857,0.6205357142857143,0.39824120603015073,0.6017587939698492
2014-06-05,0.2191780821917808,0.7808219178082191,0.2191780821917808,0.7808219178082191
2014-06-06,0.228,0.772,0.22352941176470598,0.776470588235294
2014-06-08,0.3228346456692913,0.6771653543307086,0.3228346456692913,0.6771653543307086
2014-06-10,0.28994082840236673,0.7100591715976332,0.2938706968933669,0.7061293031066331
2014-06-13,0.2533783783783784,0.7466216216216217,0.2533783783783784,0.7466216216216217
2014-06-16,0.2980769230769231,0.7019230769230769,0.2980769230769231,0.7019230769230769
2014-06-19,0.4364406779661017,0.5635593220338984,0.4364406779661017,0.5635593220338984
2014-06-20,0.30434782608695654,0.6956521739130435,0.30434782608695654,0.6956521739130435
2014-06-23,0.2850467289719626,0.7149532710280374,0.2850467289719626,0.7149532710280374
2014-06-24,0.2161172161172161,0.7838827838827838,0.2161172161172161,0.7838827838827838
2014-06-25,0.2692307692307692,0.7307692307692308,0.2557427258805511,0.7442572741194489
2014-06-27,0.428246013667426,0.571753986332574,0.428246013667426,0.571753986332574
2014-07-01,0.24734982332155478,0.7526501766784451,0.24734982332155478,0.7526501766784451
2014-07-03,0.22160664819944592,0.7783933518005541,0.21872340425531914,0.7812765957446809
2014-07-04,0.0,0.0,0.39303482587064675,0.6069651741293531
2014-07-07,0.17164179104477612,0.8283582089552238,0.17164179104477612,0.8283582089552238
2014-07-08,0.3835616438356165,0.6164383561643836,0.45021645021645024,0.5497835497835498
2014-07-10,0.43069306930693063,0.5693069306930693,0.4561403508771932,0.5438596491228068
2014-07-11,0.0,0.0,0.5693717277486913,0.4306282722513088
2014-07-14,0.08542713567839195,0.914572864321608,0.2574955908289239,0.7425044091710761
2014-07-15,0.3008474576271186,0.6991525423728814,0.3008474576271186,0.6991525423728814
2014-07-16,0.3308042488619118,0.6691957511380882,0.3620844564240791,0.637915543575921
