,Date,Open,High,Low,Close,Adj Close,Volume,P_news_neg,P_news_pos,P_op_neg,P_op_pos
475,2014-06-13,23.049999,23.110001,22.719999,22.82,20.238268,218100000,0.2533783783783784,0.7466216216216217,0.2533783783783784,0.7466216216216217
476,2014-06-16,22.877501,23.1875,22.862499,23.049999,20.442245,142244000,0.2980769230769231,0.7019230769230769,0.2980769230769231,0.7019230769230769
477,2014-06-17,23.077499,23.174999,22.950001,23.02,20.415636,118904000,0.0,0.0,0.0,0.0
478,2014-06-18,23.067499,23.0725,22.8375,23.045,20.437809,134056000,0.0,0.0,0.0,0.0
479,2014-06-19,23.0725,23.075001,22.834999,22.965,20.366859,142112000,0.4364406779661017,0.5635593220338984,0.4364406779661017,0.5635593220338984
480,2014-06-20,22.9625,23.137501,22.725,22.727501,20.156229,403592000,0.3043478260869565,0.6956521739130435,0.3043478260869565,0.6956521739130435
481,2014-06-23,22.83,22.905001,22.65,22.7075,20.138494,174776000,0.2850467289719626,0.7149532710280374,0.2850467289719626,0.7149532710280374
482,2014-06-24,22.6875,22.934999,22.547501,22.57,20.016546,156144000,0.2161172161172161,0.7838827838827838,0.2161172161172161,0.7838827838827838
483,2014-06-25,22.5525,22.674999,22.4125,22.59,20.034283,147476000,0.2557427258805511,0.7442572741194489,0.2692307692307692,0.7307692307692308
484,2014-06-26,22.592501,22.762501,22.450001,22.725,20.154013,130516000,0.0,0.0,0.0,0.0
485,2014-06-27,22.705,23.0,22.692499,22.995001,20.393465,256116000,0.428246013667426,0.571753986332574,0.428246013667426,0.571753986332574
486,2014-06-30,23.025,23.432501,23.022499,23.2325,20.604092,197929200,0.0,0.0,0.0,0.0
487,2014-07-01,23.379999,23.5175,23.282499,23.379999,20.734907,152892000,0.2473498233215547,0.7526501766784451,0.2473498233215547,0.7526501766784451
488,2014-07-02,23.467501,23.514999,23.272499,23.370001,20.72604,113860000,0.0,0.0,0.0,0.0
489,2014-07-03,23.4175,23.525,23.299999,23.5075,20.847984,91567200,0.2187234042553191,0.7812765957446809,0.2216066481994459,0.7783933518005541
490,2014-07-07,23.535,23.997499,23.525,23.9925,21.278112,225872000,0.1716417910447761,0.8283582089552238,0.1716417910447761,0.8283582089552238
491,2014-07-08,24.067499,24.200001,23.48,23.8375,21.140656,260888000,0.4502164502164502,0.5497835497835498,0.3835616438356165,0.6164383561643836
492,2014-07-09,23.860001,23.987499,23.690001,23.8475,21.149517,145744000,0.0,0.0,0.0,0.0
493,2014-07-10,23.440001,23.887501,23.379999,23.76,21.071917,158744000,0.4561403508771932,0.5438596491228068,0.4306930693069306,0.5693069306930693
494,2014-07-11,23.84,23.9725,23.715,23.805,21.111832,136072000,0.5693717277486913,0.4306282722513088,0.0,0.0
495,2014-07-14,23.965,24.2225,23.9125,24.112499,21.384537,171240000,0.2574955908289239,0.7425044091710761,0.0854271356783919,0.914572864321608
496,2014-07-15,24.200001,24.2125,23.7575,23.83,21.134005,181911600,0.3008474576271186,0.6991525423728814,0.3008474576271186,0.6991525423728814
497,2014-07-16,24.2425,24.275,23.684999,23.695,21.014269,213585200,0.3620844564240791,0.637915543575921,0.3308042488619118,0.6691957511380882
498,2014-07-17,23.7575,23.82,23.1425,23.272499,20.639568,229192000,0.2257383966244719,0.7742616033755281,0.1608391608391608,0.8391608391608392
499,2014-07-18,23.405001,23.684999,23.254999,23.6075,20.93667,199952000,0.2,0.8,0.2,0.8
500,2014-07-21,23.747499,23.75,23.43,23.485001,20.828026,156316000,0.5260115606936419,0.4739884393063581,0.5066225165562914,0.4933774834437086
501,2014-07-22,23.67,23.7225,23.530001,23.68,21.000969,220788000,0.2066945606694556,0.7933054393305443,0.2435897435897435,0.7564102564102564
502,2014-07-23,23.855,24.469999,23.7925,24.297501,21.548613,371672000,0.3183697578263438,0.6816302421736562,0.3282594308405028,0.6717405691594971
503,2014-07-24,24.26,24.33,24.105,24.2575,21.513136,182916000,0.2238010657193605,0.7761989342806395,0.1089630931458696,0.8910369068541303
504,2014-07-25,24.2125,24.459999,24.16,24.4175,21.655033,173876000,0.2404092071611253,0.7595907928388747,0.0,0.0
505,2014-07-28,24.455,24.809999,24.387501,24.754999,21.954348,221272000,0.0,1.0,0.0,1.0
506,2014-07-29,24.8325,24.860001,24.5625,24.594999,21.81245,172572000,0.1704180064308681,0.8295819935691319,0.0,0.0
507,2014-07-30,24.610001,24.674999,24.4175,24.5375,21.761452,132040000,0.3684210526315789,0.631578947368421,0.4569288389513108,0.543071161048689
508,2014-07-31,24.290001,24.362499,23.8325,23.9,21.196079,227372000,0.2393162393162393,0.7606837606837606,0.0,0.0
509,2014-08-01,23.725,24.155001,23.702499,24.032499,21.313587,194044000,0.3863080684596576,0.6136919315403423,0.2589928057553957,0.7410071942446044
510,2014-08-04,24.092501,24.145,23.7925,23.897499,21.193859,159832000,0.0,0.0,0.0,0.0
511,2014-08-05,23.84,23.92,23.59,23.780001,21.089651,223732000,0.3449951409135082,0.6550048590864919,0.376865671641791,0.6231343283582089
512,2014-08-06,23.6875,23.870001,23.6775,23.74,21.054184,154232000,0.0,0.0,0.0,0.0
513,2014-08-07,23.7325,23.987499,23.525,23.620001,21.051956,186844000,0.0,0.0,0.0,0.0
514,2014-08-08,23.565001,23.705,23.32,23.684999,21.109884,167460000,0.0,0.0,0.0,0.0
515,2014-08-11,23.817499,24.02,23.709999,23.997499,21.388411,146340000,0.0,0.0,0.0,0.0
516,2014-08-12,24.01,24.219999,23.9025,23.9925,21.383951,135180000,0.0,0.0,0.0,0.0
517,2014-08-13,24.0375,24.309999,24.01,24.309999,21.666931,127664000,0.1374045801526718,0.8625954198473282,0.0,1.0
518,2014-08-14,24.3325,24.3925,24.200001,24.375,21.724865,112464000,0.1812865497076023,0.8187134502923977,0.19375,0.80625
519,2014-08-15,24.475,24.547501,24.215,24.495001,21.831823,195804000,0.4764397905759162,0.5235602094240838,0.0,0.0
520,2014-08-18,24.622499,24.842501,24.495001,24.790001,22.094748,190288000,0.0,0.0,0.0,0.0
521,2014-08-19,24.852501,25.17,24.83,25.1325,22.400002,277596000,0.0714285714285714,0.9285714285714284,0.0,1.0
522,2014-08-20,25.110001,25.272499,24.987499,25.1425,22.408922,210796000,0.0,1.0,0.0,1.0
523,2014-08-21,25.1425,25.235001,25.0275,25.145,22.411146,133912000,0.1549295774647887,0.8450704225352113,0.2396694214876033,0.7603305785123967
524,2014-08-22,25.0725,25.3675,25.047501,25.33,22.576033,176736000,0.2655601659751037,0.7344398340248962,0.2655601659751037,0.7344398340248962
525,2014-08-25,25.4475,25.5425,25.32,25.385,22.625055,161080000,0.0,0.0,0.0,0.0
526,2014-08-26,25.355,25.375,25.215,25.2225,22.480223,132608000,0.3833333333333328,0.616666666666667,0.3709677419354839,0.6290322580645161
527,2014-08-27,25.254999,25.6425,25.174999,25.532499,22.756525,209476000,0.3399209486166007,0.6600790513833993,0.3399209486166007,0.6600790513833993
528,2014-08-28,25.397499,25.695,25.389999,25.5625,22.783255,273840000,0.1216216216216216,0.8783783783783784,0.0,0.0
529,2014-08-29,25.715,25.725,25.549999,25.625,22.838961,178380000,0.3249701314217443,0.6750298685782556,0.3905109489051094,0.6094890510948905
530,2014-09-02,25.764999,25.934999,25.68,25.825001,23.017216,214256000,0.0,0.0,0.0,0.0
531,2014-09-03,25.775,25.799999,24.645,24.735001,22.045719,501684000,0.0,0.0,0.0,0.0
532,2014-09-04,24.7125,25.022499,24.4475,24.530001,21.863012,342872000,0.398663697104677,0.6013363028953229,0.3360716952949963,0.6639283047050036
533,2014-09-05,24.700001,24.8475,24.577499,24.7425,22.05241,233828000,0.3811780636425185,0.6188219363574815,0.3992094861660079,0.6007905138339921
534,2014-09-08,24.825001,24.827499,24.512501,24.59,21.916491,185426800,0.0,0.0,0.0,0.0
535,2014-09-09,24.77,25.77,24.035,24.497499,21.834047,759385200,0.3038507821901319,0.696149217809868,0.3215339233038348,0.6784660766961652
536,2014-09-10,24.502501,25.2775,24.440001,25.25,22.504736,403478400,0.3441133720930232,0.6558866279069768,0.3370194839389152,0.6629805160610848
537,2014-09-11,25.102501,25.360001,24.905001,25.3575,22.600548,249412400,0.0,0.0,0.0,0.0
538,2014-09-12,25.3025,25.547501,25.27,25.415001,22.651791,250504400,0.3540836653386454,0.6459163346613546,0.3909883720930233,0.6090116279069767
539,2014-09-15,25.702499,25.762501,25.360001,25.407499,22.645115,245266000,0.3392857142857142,0.6607142857142857,0.3843137254901961,0.615686274509804
540,2014-09-16,24.950001,25.315001,24.7225,25.215,22.473541,267632400,0.2628865979381443,0.7371134020618557,0.3031674208144796,0.6968325791855203
541,2014-09-17,25.317499,25.450001,25.147499,25.395,22.633966,243706000,0.2249508840864436,0.7750491159135564,0.2963604852686305,0.7036395147313694
542,2014-09-18,25.4825,25.5875,25.389999,25.4475,22.680761,149197600,0.3826429980276134,0.6173570019723866,0.5351473922902494,0.4648526077097506
543,2014-09-19,25.5725,25.5875,25.125,25.24,22.495823,283609600,0.3563218390804598,0.6436781609195403,0.0,0.0
544,2014-09-22,25.450001,25.535,25.145,25.264999,22.518103,211153600,0.2959183673469387,0.7040816326530612,0.0,0.0
545,2014-09-23,25.15,25.735001,25.135,25.66,22.870159,253608800,0.341991341991342,0.658008658008658,0.341991341991342,0.658008658008658
546,2014-09-24,25.540001,25.7125,25.299999,25.4375,22.671844,240687200,0.3462199312714775,0.6537800687285225,0.1775147928994082,0.8224852071005917
547,2014-09-25,25.127501,25.1775,24.43,24.467501,21.807312,400368000,0.4607464607464607,0.5392535392535392,0.4212860310421286,0.5787139689578714
548,2014-09-26,24.6325,25.1875,24.6,25.1875,22.449024,249482000,0.4403846153846154,0.5596153846153845,0.5210526315789474,0.4789473684210526
549,2014-09-29,24.6625,25.110001,24.657499,25.0275,22.306427,199065200,0.3540372670807453,0.6459627329192547,0.0,0.0
550,2014-09-30,25.202499,25.385,25.1325,25.1875,22.449024,221056400,0.3060635226179019,0.6939364773820982,0.2992700729927007,0.7007299270072993
551,2014-10-01,25.147499,25.172501,24.674999,24.795,22.099199,205965200,0.2306666666666665,0.7693333333333335,0.1588132635253054,0.8411867364746947
552,2014-10-02,24.817499,25.055,24.51,24.975,22.259624,191031200,0.2239263803680981,0.7760736196319018,0.0,1.0
553,2014-10-03,24.860001,25.0525,24.76,24.905001,22.197237,173878400,0.1862244897959183,0.8137755102040816,0.0,0.0
554,2014-10-06,24.987499,25.1625,24.855,24.905001,22.197237,148204800,0.2860169491525425,0.7139830508474575,0.2860169491525425,0.7139830508474575
555,2014-10-07,24.8575,25.030001,24.682501,24.6875,22.003393,168376800,0.2582236842105262,0.7417763157894737,0.1792452830188679,0.820754716981132
556,2014-10-08,24.690001,25.2775,24.577499,25.200001,22.460169,229618800,0.0,0.0,0.0,0.0
557,2014-10-09,25.385,25.594999,25.1525,25.254999,22.509184,309506000,0.3693843594009984,0.6306156405990015,0.1828571428571428,0.8171428571428572
558,2014-10-10,25.172501,25.5075,25.075001,25.182501,22.444571,265326400,0.2486772486772486,0.7513227513227513,0.2450980392156862,0.7549019607843138
559,2014-10-13,25.3325,25.445,24.952499,24.952499,22.239574,214333600,0.3177966101694915,0.6822033898305085,0.2849740932642487,0.7150259067357513
560,2014-10-14,25.0975,25.129999,24.6425,24.6875,22.003393,254754400,0.2759211653813198,0.7240788346186803,0.1978723404255319,0.8021276595744682
561,2014-10-15,24.4925,24.7875,23.795,24.385,21.73378,403734400,0.1253196930946292,0.8746803069053708,0.0,1.0
562,2014-10-16,23.887501,24.43,23.852501,24.065001,21.44857,288618000,0.3319386331938633,0.6680613668061367,0.0,0.0
563,2014-10-17,24.375,24.75,24.202499,24.4175,21.762745,272718800,0.0,0.0,0.0,0.0
564,2014-10-20,24.58,24.99,24.555,24.940001,22.228439,310069200,0.2622259696458685,0.7377740303541315,0.3333333333333333,0.6666666666666667
565,2014-10-21,25.754999,25.754999,25.317499,25.6175,22.83227,378495600,0.3247863247863246,0.6752136752136754,0.2565668906536347,0.7434331093463652
566,2014-10-22,25.709999,26.0275,25.65,25.747499,22.948141,273052400,0.2209705372616985,0.7790294627383014,0.1628664495114005,0.8371335504885995
567,2014-10-23,26.02,26.262501,25.907499,26.2075,23.35813,284298800,0.1846938775510204,0.8153061224489796,0.1959459459459459,0.8040540540540541
568,2014-10-24,26.295,26.372499,26.1325,26.305,23.445028,188215600,0.1387283236994219,0.8612716763005781,0.0,1.0
569,2014-10-27,26.2125,26.370001,26.174999,26.2775,23.420523,136750800,0.3292383292383292,0.6707616707616708,0.0,0.0
570,2014-10-28,26.35,26.684999,26.3375,26.684999,23.783712,192243600,0.3640606767794634,0.6359393232205366,0.0,1.0
571,2014-10-29,26.6625,26.842501,26.59,26.834999,23.917402,210751600,0.1680261011419248,0.8319738988580752,0.0,1.0
572,2014-10-30,26.74,26.8375,26.475,26.745001,23.837193,162619200,0.2234359483614696,0.7765640516385303,0.20625,0.79375
573,2014-10-31,27.002501,27.01,26.8025,27.0,24.064466,178557200,0.3467862481315396,0.6532137518684604,0.1681818181818181,0.8318181818181818
574,2014-11-03,27.055,27.575001,27.002501,27.35,24.376415,209130400,0.3520749665327978,0.6479250334672021,0.3029045643153527,0.6970954356846474
575,2014-11-04,27.34,27.372499,26.93,27.15,24.198158,166297600,0.3936170212765956,0.6063829787234044,0.2212389380530973,0.7787610619469026
576,2014-11-05,27.275,27.325001,27.032499,27.215,24.256092,149743600,0.0,0.0,0.0,0.0
577,2014-11-06,27.15,27.1975,26.950001,27.174999,24.325464,139874000,0.2317460317460315,0.7682539682539684,0.0,1.0
578,2014-11-07,27.1875,27.33,27.137501,27.252501,24.394836,134766000,0.0,1.0,0.0,1.0
579,2014-11-10,27.254999,27.3325,27.1675,27.2075,24.354561,108782000,0.0,0.0,0.0,0.0
580,2014-11-11,27.174999,27.4375,27.1,27.424999,24.54925,109769200,0.3143893591293835,0.6856106408706165,0.2108345534407029,0.7891654465592971
581,2014-11-12,27.344999,27.8575,27.342501,27.8125,24.896116,187769600,0.1795407098121085,0.8204592901878915,0.0,0.0
582,2014-11-13,27.950001,28.362499,27.9,28.205,25.247458,238091600,0.313180169286578,0.686819830713422,0.2547051442910912,0.7452948557089087
583,2014-11-14,28.2875,28.547501,27.8025,28.545,25.551811,176254400,0.2273489932885903,0.7726510067114096,0.0,1.0
584,2014-11-17,28.567499,29.32,28.325001,28.497499,25.509291,186986800,0.0372670807453416,0.9627329192546584,0.0372670807453416,0.9627329192546584
585,2014-11-18,28.485001,28.922501,28.4725,28.8675,25.840496,176896000,0.2365591397849459,0.763440860215054,0.2492581602373882,0.7507418397626118
586,2014-11-19,28.860001,28.934999,28.450001,28.6675,25.661463,167476800,0.4006849315068491,0.5993150684931509,0.3333333333333333,0.6666666666666666
587,2014-11-20,28.727501,29.215,28.7125,29.077499,26.028465,173582000,0.2978436657681936,0.7021563342318065,0.221875,0.778125
588,2014-11-21,29.377501,29.3925,29.0075,29.1175,26.064276,228717200,0.5290697674418605,0.4709302325581396,0.0,0.0
589,2014-11-24,29.2125,29.692499,29.155001,29.657499,26.547647,189803200,0.3886255924170615,0.6113744075829384,0.0,0.0
590,2014-11-25,29.7675,29.9375,29.362499,29.4,26.317152,275361600,0.1687979539641944,0.8312020460358055,0.1687979539641944,0.8312020460358055
591,2014-11-26,29.485001,29.775,29.4575,29.75,26.630453,163073200,0.27,0.73,0.27,0.73
592,2014-11-28,29.817499,29.85,29.512501,29.7325,26.614786,99257600,0.2833099579242636,0.7166900420757364,0.3815261044176707,0.6184738955823293
593,2014-12-01,29.702499,29.8125,27.817499,28.7675,25.750977,335256000,0.0,0.0,0.0,0.0
594,2014-12-02,28.375,28.9375,28.1875,28.657499,25.652508,237395600,0.4120707596253904,0.5879292403746095,0.469262295081967,0.5307377049180331
595,2014-12-03,28.9375,29.0875,28.7775,28.9825,25.943432,172253600,0.4249146757679182,0.5750853242320818,0.2199999999999999,0.7799999999999999
596,2014-12-04,28.942499,29.299999,28.8225,28.872499,25.844959,168178000,0.0,0.0,0.0,0.0
597,2014-12-05,28.997499,29.02,28.66,28.75,25.735312,153275600,0.4425287356321839,0.5574712643678161,0.0,0.0
598,2014-12-08,28.525,28.6625,27.905001,28.1,25.153475,230659600,0.456575682382134,0.543424317617866,0.4294117647058824,0.5705882352941177
599,2014-12-09,27.547501,28.575001,27.3375,28.530001,25.538383,240832000,0.3451661631419938,0.6548338368580062,0.383989145183175,0.6160108548168249
600,2014-12-10,28.602501,28.7125,27.885,27.987499,25.052765,178261200,0.0,0.0,0.0,0.0
601,2014-12-11,28.065001,28.450001,27.834999,27.905001,24.978912,165606800,0.4284090909090909,0.5715909090909091,0.5238095238095238,0.4761904761904763
602,2014-12-12,27.615,27.967501,27.395,27.432501,24.555969,224112400,0.2684365781710913,0.7315634218289088,0.2384615384615384,0.7615384615384615
603,2014-12-15,27.674999,27.9,26.5875,27.057501,24.220285,268872400,0.3097949886104784,0.6902050113895216,0.2041666666666667,0.7958333333333334
604,2014-12-16,26.592501,27.540001,26.565001,26.6875,23.889086,243162800,0.2728102189781022,0.7271897810218978,0.2753623188405795,0.7246376811594204
605,2014-12-17,26.780001,27.459999,26.705,27.352501,24.48435,213647200,0.2824811399832356,0.7175188600167643,0.3750000000000001,0.6249999999999999
606,2014-12-18,27.967501,28.1625,27.665001,28.1625,25.209414,236024800,0.1562746645619573,0.8437253354380425,0.0986547085201793,0.9013452914798206
607,2014-12-19,28.065001,28.309999,27.915001,27.945,25.014719,353719200,0.2772413793103448,0.7227586206896551,0.2772413793103448,0.7227586206896551
608,2014-12-22,28.040001,28.372499,27.9925,28.235001,25.274313,180670000,0.0,1.0,0.0,1.0
609,2014-12-23,28.307501,28.3325,28.115,28.135,25.184803,104113600,0.2761020881670532,0.7238979118329468,0.214936247723133,0.7850637522768671
610,2014-12-24,28.145,28.1775,28.002501,28.002501,25.066193,57918400,0.2052631578947368,0.7947368421052631,0.2052631578947368,0.7947368421052631
611,2014-12-26,28.025,28.629999,28.002501,28.497499,25.509291,134884000,0.398633257403189,0.601366742596811,0.0,0.0
612,2014-12-29,28.4475,28.692499,28.424999,28.477501,25.491386,110395600,0.3885057471264367,0.6114942528735632,0.4451612903225806,0.5548387096774193
613,2014-12-30,28.41,28.48,28.0275,28.129999,25.180325,119526000,0.5526315789473684,0.4473684210526315,0.0,0.0
614,2014-12-31,28.205,28.282499,27.5525,27.594999,24.701426,165613600,0.3946117274167988,0.6053882725832012,0.0,0.0
615,2015-01-02,27.8475,27.860001,26.8375,27.3325,24.466452,212818400,0.0,0.0,0.0,0.0
616,2015-01-05,27.0725,27.1625,26.352501,26.5625,23.777193,257142000,0.5958904109589042,0.4041095890410959,0.8134715025906736,0.1865284974093264
617,2015-01-06,26.635,26.8575,26.157499,26.565001,23.779427,263188400,0.3404255319148936,0.6595744680851064,0.2572062084257203,0.7427937915742797
618,2015-01-07,26.799999,27.049999,26.674999,26.9375,24.112871,160423600,0.4198019801980198,0.5801980198019802,0.4155844155844156,0.5844155844155844
619,2015-01-08,27.307501,28.0375,27.174999,27.9725,25.039339,237458000,0.0,0.0,0.0,0.0
620,2015-01-09,28.1675,28.3125,27.5525,28.002501,25.066193,214798000,0.0,1.0,0.0,1.0
621,2015-01-12,28.15,28.157499,27.200001,27.3125,24.448547,198603200,0.4298642533936652,0.5701357466063348,0.4298642533936652,0.5701357466063348
622,2015-01-13,27.8575,28.200001,27.227501,27.555,24.665615,268367600,0.3683774834437086,0.6316225165562914,0.4089581304771178,0.5910418695228822
623,2015-01-14,27.26,27.622499,27.125,27.450001,24.571634,195826400,0.2187499999999999,0.7812500000000001,0.0347826086956521,0.9652173913043478
624,2015-01-15,27.5,27.514999,26.665001,26.705,23.904745,240056000,0.1185983827493261,0.8814016172506739,0.0642201834862385,0.9357798165137614
625,2015-01-16,26.7575,26.895,26.299999,26.497499,23.719007,314053200,0.3554913294797689,0.644508670520231,0.0,0.0
626,2015-01-20,26.959999,27.2425,26.625,27.18,24.329943,199599600,0.2019230769230769,0.798076923076923,0.2019230769230769,0.798076923076923
627,2015-01-21,27.237499,27.764999,27.067499,27.387501,24.515682,194303600,0.1664932362122785,0.8335067637877215,0.0455840455840455,0.9544159544159544
628,2015-01-22,27.565001,28.1175,27.43,28.1,25.153475,215185600,0.4840425531914896,0.5159574468085104,0.372822299651568,0.6271777003484321
629,2015-01-23,28.075001,28.4375,27.8825,28.245001,25.283268,185859200,0.3174603174603174,0.6825396825396824,0.0,0.0
630,2015-01-26,28.434999,28.59,28.200001,28.275,25.31012,222460000,0.1890482398956975,0.8109517601043024,0.1926070038910506,0.8073929961089494
631,2015-01-27,28.105,28.120001,27.2575,27.285,24.423927,382274800,0.2880330123796423,0.7119669876203577,0.2608695652173911,0.739130434782609
632,2015-01-28,29.407499,29.530001,28.827499,28.827499,25.804686,585908400,0.3341772151898732,0.6658227848101268,0.3379966424174596,0.6620033575825405
633,2015-01-29,29.08,29.797501,28.889999,29.725,26.608074,337745600,0.3173421560518334,0.6826578439481664,0.3148936170212766,0.6851063829787234
634,2015-01-30,29.6,30.0,29.2125,29.290001,26.218683,334982000,0.1572438162544167,0.8427561837455834,0.2041343669250646,0.7958656330749354
635,2015-02-02,29.512501,29.7925,29.02,29.657499,26.547647,250956400,0.1910313901345287,0.8089686098654711,0.1751207729468598,0.8248792270531401
636,2015-02-03,29.625,29.772499,29.4025,29.6625,26.552128,207662800,0.3908826382153249,0.609117361784675,0.4310051107325383,0.5689948892674618
637,2015-02-04,29.625,30.127501,29.577499,29.889999,26.755772,280598800,0.5281207133058986,0.4718792866941014,0.6179775280898877,0.3820224719101124
638,2015-02-05,30.004999,30.057501,29.8125,29.985001,26.946739,168984800,0.0,0.0,0.0,0.0
639,2015-02-06,30.004999,30.0625,29.612499,29.7325,26.719824,174826400,0.0,0.0,0.0,0.0
640,2015-02-09,29.637501,29.959999,29.6075,29.93,26.897318,155559200,0.2149122807017544,0.7850877192982456,0.0,0.0
641,2015-02-10,30.0425,30.5375,30.040001,30.504999,27.414055,248034000,0.1459999999999998,0.8540000000000002,0.0,0.0
642,2015-02-11,30.692499,31.23,30.625,31.219999,28.056606,294247200,0.2311703360370798,0.7688296639629201,0.3150326797385621,0.6849673202614379
643,2015-02-12,31.514999,31.870001,31.3925,31.615,28.411585,297898000,0.2789067974772248,0.7210932025227752,0.2763157894736842,0.7236842105263158
644,2015-02-13,31.82,31.82,31.4125,31.77,28.550875,217088800,0.1952191235059761,0.804780876494024,0.0,0.0
645,2015-02-17,31.872499,32.220001,31.73,31.9575,28.719378,252609600,0.2570977917981071,0.7429022082018928,0.494661921708185,0.5053380782918149
646,2015-02-18,31.907499,32.195,31.862499,32.18,28.919327,179566800,0.3237986270022883,0.6762013729977118,0.1486486486486486,0.8513513513513513
647,2015-02-19,32.119999,32.2575,32.0825,32.112499,28.858665,149449600,0.3233301064859634,0.6766698935140366,0.2927191679049032,0.7072808320950967
648,2015-02-20,32.154999,32.375,32.012501,32.375,29.094576,195793600,0.2581344902386113,0.7418655097613885,0.0,0.0
649,2015-02-23,32.505001,33.25,32.415001,33.25,29.880919,283896400,0.2332802547770699,0.7667197452229301,0.2209026128266033,0.7790973871733966
650,2015-02-24,33.235001,33.400002,32.7925,33.0425,29.694433,276912400,0.2542372881355929,0.745762711864407,0.0,1.0
651,2015-02-25,32.889999,32.900002,32.037498,32.197498,28.935057,298846800,0.3487276154571159,0.651272384542884,0.398633257403189,0.601366742596811
652,2015-02-26,32.197498,32.717499,31.6525,32.605,29.301264,365150000,0.423246999368288,0.5767530006317119,0.4370860927152318,0.5629139072847682
653,2015-02-27,32.5,32.642502,32.060001,32.115002,28.86092,248059200,0.4900596421471173,0.5099403578528827,0.3966789667896677,0.6033210332103324
654,2015-03-02,32.3125,32.57,32.075001,32.272499,29.002462,192386800,0.3029073698444895,0.6970926301555105,0.2205663189269745,0.7794336810730254
655,2015-03-03,32.240002,32.380001,32.022499,32.34,29.063124,151265200,0.3411433926897841,0.6588566073102158,0.1822144725370531,0.8177855274629467
656,2015-03-04,32.275002,32.389999,32.080002,32.134998,28.878889,126665200,0.0,0.0,0.0,0.0
657,2015-03-05,32.145,32.1875,31.440001,31.602501,28.400349,226068400,0.0,0.0,0.0,0.0
658,2015-03-06,32.099998,32.342499,31.565001,31.65,28.443037,291368400,0.4989369241672572,0.5010630758327428,0.0,0.0
659,2015-03-09,31.99,32.392502,31.264999,31.785,28.564358,354114000,0.2117590822179729,0.788240917782027,0.2281039461020211,0.7718960538979788
660,2015-03-10,31.602501,31.805,30.950001,31.127501,27.97348,275426400,0.0,0.0,0.0,0.0
661,2015-03-11,31.1875,31.192499,30.5275,30.559999,27.463478,275756000,0.4303797468354431,0.569620253164557,0.3195691202872531,0.680430879712747
662,2015-03-12,30.577499,31.225,30.407499,31.112499,27.959991,193450800,0.1553398058252427,0.8446601941747572,0.0,0.0
663,2015-03-13,31.1,31.35,30.645,30.897499,27.766777,207309200,0.3583815028901733,0.6416184971098265,0.2748091603053434,0.7251908396946565
664,2015-03-16,30.969999,31.237499,30.717501,31.237499,28.072325,143497200,0.3795217657878599,0.6204782342121401,0.3662728249194412,0.6337271750805588
665,2015-03-17,31.475,31.83,31.4125,31.76,28.541883,204092400,0.326530612244898,0.6734693877551021,0.3640699523052463,0.6359300476947536
666,2015-03-18,31.75,32.290001,31.592501,32.1175,28.863167,261083600,0.2852445540484998,0.7147554459515001,0.2697674418604652,0.7302325581395348
667,2015-03-19,32.1875,32.3125,31.85,31.875,28.645235,183238000,0.3669724770642202,0.6330275229357798,0.2275862068965513,0.7724137931034486
668,2015-03-20,32.0625,32.099998,31.290001,31.475,28.285765,274780400,0.3622920517560075,0.6377079482439927,0.4807692307692307,0.5192307692307693
669,2015-03-23,31.780001,31.9625,31.629999,31.8025,28.58008,150838800,0.3228346456692912,0.6771653543307087,0.3143153526970956,0.6856846473029045
670,2015-03-24,31.807501,32.009998,31.639999,31.672501,28.463253,131369200,0.4130019120458892,0.5869980879541109,0.4545454545454546,0.5454545454545454
671,2015-03-25,31.635,31.705,30.844999,30.844999,27.719603,206620800,0.2423873325213155,0.7576126674786846,0.2798833819241983,0.7201166180758016
672,2015-03-26,30.690001,31.219999,30.65,31.059999,27.912815,190291600,0.2283266129032257,0.7716733870967744,0.2702078521939954,0.7297921478060045
673,2015-03-27,31.1425,31.174999,30.727501,30.8125,27.690393,158184800,0.2068965517241379,0.793103448275862,0.2481481481481481,0.7518518518518519
674,2015-03-30,31.012501,31.6,31.0,31.592501,28.391365,188398800,0.3473325766174801,0.6526674233825198,0.0,0.0
675,2015-03-31,31.522499,31.622499,31.09,31.1075,27.955513,168362400,0.4369318181818182,0.5630681818181819,0.3480565371024732,0.6519434628975267
676,2015-04-01,31.205,31.280001,30.775,31.0625,27.91506,162485600,0.0,0.0,0.0,0.0
677,2015-04-02,31.2575,31.389999,31.047501,31.33,28.155455,128880400,0.2416787264833574,0.7583212735166426,0.158045977011494,0.841954022988506
678,2015-04-06,31.1175,31.877501,31.0825,31.8375,28.61154,148776000,0.4474885844748859,0.5525114155251142,0.4922279792746113,0.5077720207253886
679,2015-04-07,31.91,32.029999,31.495001,31.502501,28.310482,140049200,0.0,0.0,0.0,0.0
680,2015-04-08,31.4625,31.6,31.2425,31.4,28.218365,149316800,0.2098765432098765,0.7901234567901234,0.2861736334405144,0.7138263665594855
681,2015-04-09,31.4625,31.645,31.165001,31.639999,28.434046,129936000,0.3992537313432836,0.6007462686567164,0.3714285714285714,0.6285714285714286
682,2015-04-10,31.487499,31.8025,31.315001,31.775,28.555365,160752000,0.0,0.0,0.0,0.0
