Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2019-03-06,0.04800000000000001,0.7563333333333334,0.19533333333333333,0.9883333333333333,0.06530000000000001,0.7941,0.1404,0.7134400000000001
2019-03-07,0.0385,0.784,0.178,0.9963500000000001,0.0845,0.7565000000000001,0.15925,0.4821
2019-03-10,0.04575,0.758,0.196,0.9954500000000001,0.04575,0.758,0.196,0.9954500000000001
2019-03-12,0.06288888888888888,0.772,0.16477777777777777,0.9148777777777778,0.06763636363636363,0.7785454545454545,0.15363636363636363,0.7617363636363635
2019-03-13,0.056833333333333326,0.7648333333333333,0.17833333333333334,0.8655833333333334,0.06525,0.780125,0.15475,0.64425
2019-03-14,0.075,0.7215,0.20350000000000001,0.97175,0.08736363636363637,0.8113636363636363,0.10109090909090908,0.11861818181818182
2019-03-15,0.036000000000000004,0.7766666666666667,0.18733333333333332,0.9967,0.06075,0.7873749999999999,0.151875,0.6337875
2019-03-18,0.05425,0.761875,0.183875,0.9831749999999999,0.05507692307692307,0.7782307692307693,0.16669230769230767,0.9771692307692307
2019-03-19,0.0738,0.7632,0.16299999999999998,0.9845200000000001,0.08411111111111111,0.7875555555555557,0.12833333333333333,0.46682222222222225
2019-03-20,0.05557142857142857,0.7704285714285716,0.1744285714285714,0.9887857142857143,0.050666666666666665,0.7985555555555556,0.15100000000000002,0.9104
2019-03-21,0.042124999999999996,0.7856249999999999,0.172375,0.949475,0.04042857142857143,0.805357142857143,0.1542857142857143,0.8462642857142857
2019-03-22,0.064,0.775,0.16099999999999998,0.98455,0.06375,0.7962499999999999,0.14,0.751525
2019-03-25,0.06987499999999999,0.782125,0.14800000000000002,0.4930125000000001,0.07426315789473684,0.7917368421052631,0.13399999999999998,0.5983526315789474
2019-03-26,0.08214285714285716,0.7337857142857144,0.18421428571428575,0.6069071428571429,0.08983333333333333,0.7395555555555555,0.17072222222222225,0.5156944444444443
2019-03-27,0.058300000000000005,0.7524,0.18939999999999999,0.93315,0.07335714285714287,0.7502142857142858,0.17649999999999996,0.6818571428571429
2019-03-28,0.0718,0.7668000000000001,0.1612,0.89412,0.07171428571428572,0.7792857142857142,0.14885714285714285,0.6687857142857142
2019-03-29,0.055,0.721,0.225,0.9983,0.07325000000000001,0.8067500000000001,0.1205,0.468175
